rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
95,2026-05-10,28420,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 114 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,230.13,345.195,-72.0,pendiente,Segovia,2025-06-26,0.0072,,,,
96,2026-05-10,22496,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 63 días de media. Último pedido hace 165 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,229.13,343.695,-102.3,pendiente,Granada,2025-07-17,0.0078,,,,
97,2026-05-10,1000076111,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 147 días de media. Último pedido hace 199 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,229.11,343.665,-52.0,pendiente,Sevilla,2025-06-13,0.0287,,,,
98,2026-05-10,21812,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 203 días sin pedir (media: 153 días). Ratio captura actual: 59% del potencial.,190.39,342.702,,pendiente,Madrid,2025-06-09,,,,,
99,2026-05-10,1000102225,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 14 días de media. Último pedido hace 24 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,228.45,342.675,-16.8,pendiente,Barcelona,2025-12-05,0.1279,,,,
100,2026-05-10,1000075720,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-3181.55); slope 90d (-318.176). Ratio: 42% del potencial.,151.1,339.975,,pendiente,Salamanca,2025-11-21,,-3181.546,,,
101,2026-05-10,28742,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-16201.81); slope 90d (-1620.240). Ratio: 75% del potencial.,151.02,339.795,,pendiente,Granada,2025-11-06,,-16201.8112,,,
102,2026-05-10,26207,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 72 días de media. Último pedido hace 75 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,225.91,338.865,-3.5,pendiente,Alicante,2025-10-15,0.1337,,,,
103,2026-05-10,42776,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -1103.88. Slope 30d (-488.835) muy negativo respecto a variabilidad histórica.,112.88,338.64,,pendiente,Badajoz,2025-12-29,,,,,-1103.8844
104,2026-05-10,100,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 61 días de media. Último pedido hace 222 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,224.05,336.075,-114.5,pendiente,Sevilla,2025-05-21,0.0,,,,
105,2026-05-10,41012,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 157 días sin pedir (media: 156 días). Ratio captura actual: 58% del potencial.,186.5,335.7,,pendiente,Córdoba,2025-07-25,,,,,
106,2026-05-10,1000079415,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 86 días de media. Último pedido hace 97 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 11%.,220.92,331.38,-32.6,pendiente,Pontevedra,2025-09-23,0.114,,,,
107,2026-05-10,15557,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 215 días sin pedir (media: 128 días). Ratio captura actual: 64% del potencial.,183.13,329.634,,pendiente,Madrid,2025-05-28,,,,,
108,2026-05-10,42849,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 127 días de media. Último pedido hace 214 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,219.17,328.755,-87.0,pendiente,Las Palmas,2025-05-29,0.0044,,,,
109,2026-05-10,34808,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 30 días de media. Último pedido hace 26 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 13%.,218.67,328.005,-1.2,pendiente,Barcelona,2025-12-03,0.1314,,,,
110,2026-05-10,1000072718,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.037). Tipo: tendencia_negativa_sostenida, reduccion_familias_activas. Lleva 47 días sin pedir (media: 86 días). Ratio: 25% del potencial.",145.48,327.33,,pendiente,Sevilla,2025-11-12,,,-0.036960559312623986,tendencia_negativa_sostenida|reduccion_familias_activas,
111,2026-05-10,1000070638,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 53 días de media. Último pedido hace 158 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,217.47,326.205,-105.0,pendiente,Las Palmas,2025-07-24,0.0,,,,
112,2026-05-10,42529,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 151 días de media. Último pedido hace 160 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,215.95,323.925,-9.0,pendiente,Jaén,2025-07-22,0.0593,,,,
113,2026-05-10,1000081917,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 73 días de media. Último pedido hace 193 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.56,320.34,-120.0,pendiente,Jaén,2025-06-19,0.0,,,,
114,2026-05-10,1000081268,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 60 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,213.44,320.16,-9.7,pendiente,Murcia,2025-11-04,0.0648,,,,
115,2026-05-10,1000068622,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 60 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.44,320.16,-118.0,pendiente,Sta.Cruz Tenerife,2025-07-04,0.0,,,,
116,2026-05-10,1000076311,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 79 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,213.35,320.025,-9.2,pendiente,Madrid,2025-09-04,0.0417,,,,
117,2026-05-10,1000081093,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 77 días de media. Último pedido hace 171 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.25,319.875,-94.0,pendiente,Valencia,2025-07-11,0.0,,,,
118,2026-05-10,1000101694,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 158 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,211.44,317.16,-100.0,pendiente,Almería,2025-07-24,0.003,,,,
119,2026-05-10,495,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.028). Tipo: patron_anomalo_general. Lleva 56 días sin pedir (media: 61 días). Ratio: 87% del potencial.,139.87,314.7075,,pendiente,Valencia,2025-11-03,,,-0.02813783002289383,patron_anomalo_general,
120,2026-05-10,28478,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-5670.50); slope 90d (-567.084). Ratio: 50% del potencial.,139.32,313.47,,pendiente,Barcelona,2025-12-02,,-5670.5017,,,
121,2026-05-10,1000101134,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 108 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,205.99,308.985,-8.5,pendiente,Granada,2025-09-03,0.0816,,,,
122,2026-05-10,27841,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.060). Tipo: silencio_excesivo, reduccion_familias_activas. Lleva 329 días sin pedir (media: 31 días). Ratio: 32% del potencial.",133.89,301.2525,,pendiente,Barcelona,2025-02-03,,,-0.059801617611570435,silencio_excesivo|reduccion_familias_activas,
123,2026-05-10,13953,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 63 días de media. Último pedido hace 91 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,198.56,297.84,-28.0,pendiente,Cáceres,2025-09-29,0.043,,,,
124,2026-05-10,29855,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 96 días de media. Último pedido hace 167 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,198.56,297.84,-71.0,pendiente,Murcia,2025-07-15,0.0035,,,,
125,2026-05-10,32503,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 104 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-13.5,pendiente,Girona,2025-09-02,0.0189,,,,
126,2026-05-10,1000078347,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 128 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,198.56,297.84,-51.0,pendiente,Madrid,2025-07-03,0.0266,,,,
127,2026-05-10,1000082143,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 83 días de media. Último pedido hace 189 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,198.56,297.84,-106.0,pendiente,Granada,2025-06-23,0.0054,,,,
128,2026-05-10,37980,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 216 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,198.56,297.84,-154.0,pendiente,Madrid,2025-05-27,0.0,,,,
129,2026-05-10,1000072976,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 136 días de media. Último pedido hace 200 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-64.0,pendiente,Sevilla,2025-06-12,0.0175,,,,
130,2026-05-10,41509,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 77 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,198.56,297.84,-48.3,pendiente,Cuenca,2025-09-03,0.034,,,,
131,2026-05-10,42933,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 98 días de media. Último pedido hace 130 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-31.5,pendiente,Girona,2025-08-21,0.0196,,,,
132,2026-05-10,1000100416,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 162 días de media. Último pedido hace 187 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,198.56,297.84,-25.0,pendiente,Toledo,2025-06-25,0.0484,,,,
133,2026-05-10,4767,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 25 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,197.69,296.535,-7.7,pendiente,Madrid,2025-12-04,0.0317,,,,
134,2026-05-10,36653,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 79 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,197.62,296.43,-15.7,pendiente,Navarra,2025-09-12,0.0324,,,,
135,2026-05-10,1000075603,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 189 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,193.92,290.88,-140.8,pendiente,Huelva,2025-06-23,0.0101,,,,
136,2026-05-10,1000077826,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 111 días). Ratio captura actual: 54% del potencial.,160.41,288.738,,pendiente,Valencia,2025-07-21,,,,,
137,2026-05-10,21812,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 153 días de media. Último pedido hace 203 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,190.39,285.585,-50.0,pendiente,Madrid,2025-06-09,0.0309,,,,
138,2026-05-10,1000077018,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 115 días sin pedir (media: 91 días). Ratio captura actual: 53% del potencial.,158.01,284.418,,pendiente,Murcia,2025-09-05,,,,,
139,2026-05-10,18323,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.018). Tipo: reduccion_familias_activas. Lleva 108 días sin pedir (media: 228 días). Ratio: 43% del potencial.,125.51,282.3975,,pendiente,Castellón,2025-09-12,,,-0.017903603409755497,reduccion_familias_activas,
140,2026-05-10,41012,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 156 días de media. Último pedido hace 157 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,186.5,279.75,-1.0,pendiente,Córdoba,2025-07-25,0.0593,,,,
141,2026-05-10,1000101794,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 172 días sin pedir (media: 127 días). Ratio captura actual: 43% del potencial.,154.53,278.154,,pendiente,Valencia,2025-07-10,,,,,
142,2026-05-10,40582,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 102 días). Ratio captura actual: 37% del potencial.,154.24,277.632,,pendiente,Barcelona,2025-07-21,,,,,
143,2026-05-10,26261,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-2760.03); slope 90d (-276.006). Ratio: 67% del potencial.,122.33,275.2425,,pendiente,Almería,2025-11-03,,-2760.0317,,,
144,2026-05-10,15557,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 128 días de media. Último pedido hace 215 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,183.13,274.695,-87.0,pendiente,Madrid,2025-05-28,0.0046,,,,
145,2026-05-10,37464,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 69 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,182.73,274.095,-49.7,pendiente,Valladolid,2025-09-01,0.002,,,,
146,2026-05-10,21691,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.040). Tipo: patron_anomalo_general. Lleva 18 días sin pedir (media: 48 días). Ratio: 30% del potencial.,121.47,273.3075,,pendiente,Albacete,2025-12-11,,,-0.039889676195036916,patron_anomalo_general,
147,2026-05-10,40890,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 47 días sin pedir (media: 32 días). Ratio captura actual: 42% del potencial.,151.76,273.168,,pendiente,Madrid,2025-11-12,,7299.743,,,
148,2026-05-10,1000070667,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 200 días sin pedir (media: 154 días). Ratio captura actual: 52% del potencial.,149.55,269.19,,pendiente,Ávila,2025-06-12,,,,,
149,2026-05-10,40866,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 129 días de media. Último pedido hace 103 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,178.98,268.47,-28.7,pendiente,Madrid,2025-09-17,0.0004,,,,
150,2026-05-10,21132,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-3376.08); slope 90d (-337.613). Ratio: 37% del potencial.,118.77,267.2325,,pendiente,Sta.Cruz Tenerife,2025-11-25,,-3376.082,,,
151,2026-05-10,1000082491,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 194 días sin pedir (media: 159 días). Ratio captura actual: 52% del potencial.,148.33,266.994,,pendiente,Barcelona,2025-06-18,,,,,
152,2026-05-10,42177,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.046). Tipo: tendencia_negativa_sostenida. Lleva 0 días sin pedir (media: 26 días). Ratio: 71% del potencial.,116.95,263.1375,,pendiente,A Coruña,2025-12-29,,,-0.04559494617614934,tendencia_negativa_sostenida,
153,2026-05-10,3049,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 81 días de media. Último pedido hace 187 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,173.91,260.865,-140.4,pendiente,Madrid,2025-06-25,0.0,,,,
154,2026-05-10,23261,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 94 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,172.86,259.29,-23.5,pendiente,Castellón,2025-09-03,0.0001,,,,
155,2026-05-10,1000082784,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 147 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,172.6,258.9,-39.0,pendiente,Cantabria,2025-06-26,0.0398,,,,
156,2026-05-10,1000066398,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 167 días sin pedir (media: 116 días). Ratio captura actual: 41% del potencial.,143.44,258.192,,pendiente,A Coruña,2025-07-15,,,,,
157,2026-05-10,1000063828,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.008). Tipo: patron_anomalo_general. Lleva 35 días sin pedir (media: 128 días). Ratio: 50% del potencial.,114.62,257.895,,pendiente,Barcelona,2025-11-24,,,-0.008062146353727262,patron_anomalo_general,
158,2026-05-10,1000081623,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 62 días sin pedir (media: 50 días). Ratio captura actual: 51% del potencial.,142.34,256.212,,pendiente,Valencia,2025-10-28,,,,,
159,2026-05-10,1000101962,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 69 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,170.08,255.12,-84.0,pendiente,Madrid,2025-07-29,0.0,,,,
160,2026-05-10,30886,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 99 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,170.08,255.12,-2.0,pendiente,Valladolid,2025-09-19,0.0967,,,,
161,2026-05-10,1000101739,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 208 días sin pedir (media: 117 días). Ratio captura actual: 40% del potencial.,139.23,250.614,,pendiente,Huelva,2025-06-04,,,,,
162,2026-05-10,1000101237,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 196 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,166.26,249.39,-133.5,pendiente,Madrid,2025-06-16,0.0,,,,
163,2026-05-10,4414,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 186 días sin pedir (media: 91 días). Ratio captura actual: 50% del potencial.,137.89,248.202,,pendiente,Madrid,2025-06-26,,,,,
164,2026-05-10,1000100955,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 216 días sin pedir (media: 109 días). Ratio captura actual: 50% del potencial.,137.89,248.202,,pendiente,Valladolid,2025-05-27,,,,,
165,2026-05-10,37351,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 165 días sin pedir (media: 122 días). Ratio captura actual: 50% del potencial.,137.88,248.184,,pendiente,Lugo,2025-07-17,,,,,
166,2026-05-10,1000078678,Familia T1,A4,promiscuo,Delegado,Anomalía en Familia T1 (score: -0.035). Tipo: silencio_excesivo. Lleva 312 días sin pedir (media: 21 días). Ratio: 17% del potencial.,109.91,247.2975,,pendiente,Madrid,2025-02-20,,,-0.03463624540229293,silencio_excesivo,
167,2026-05-10,5554,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 1 días de media. Último pedido hace 95 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,159.55,239.325,-94.0,pendiente,Vizcaya,2025-09-25,0.0,,,,
