rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
97,2026-05-10,1000072718,Familia T1,A4,promiscuo,Delegado,"Anomalía en Familia T1 (score: -0.037). Tipo: tendencia_negativa_sostenida, reduccion_familias_activas. Lleva 47 días sin pedir (media: 86 días). Ratio: 25% del potencial.",145.48,327.33,,pendiente,Sevilla,2025-11-12,,,-0.0369605593126239,tendencia_negativa_sostenida|reduccion_familias_activas,
98,2026-05-10,1000070638,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 53 días de media. Último pedido hace 158 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,217.47,326.205,-105.0,pendiente,Las Palmas,2025-07-24,0.0,,,,
99,2026-05-10,42529,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 151 días de media. Último pedido hace 160 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,215.95,323.925,-9.0,pendiente,Jaén,2025-07-22,0.0593,,,,
100,2026-05-10,1000081917,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 73 días de media. Último pedido hace 193 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.56,320.34,-120.0,pendiente,Jaén,2025-06-19,0.0,,,,
101,2026-05-10,1000081268,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 60 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,213.44,320.16,-9.7,pendiente,Murcia,2025-11-04,0.0648,,,,
102,2026-05-10,1000068622,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 60 días de media. Último pedido hace 178 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.44,320.16,-118.0,pendiente,Sta.Cruz Tenerife,2025-07-04,0.0,,,,
103,2026-05-10,1000076311,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 79 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,213.35,320.025,-9.2,pendiente,Madrid,2025-09-04,0.0417,,,,
104,2026-05-10,1000081093,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 77 días de media. Último pedido hace 171 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,213.25,319.875,-94.0,pendiente,Valencia,2025-07-11,0.0,,,,
105,2026-05-10,1000101694,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 58 días de media. Último pedido hace 158 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,211.44,317.16,-100.0,pendiente,Almería,2025-07-24,0.003,,,,
106,2026-05-10,495,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.028). Tipo: patron_anomalo_general. Lleva 56 días sin pedir (media: 61 días). Ratio: 87% del potencial.,139.87,314.7075,,pendiente,Valencia,2025-11-03,,,-0.0281378300228938,patron_anomalo_general,
107,2026-05-10,28478,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-5670.50); slope 90d (-567.084). Ratio: 50% del potencial.,139.32,313.47,,pendiente,Barcelona,2025-12-02,,-5670.5017,,,
108,2026-05-10,1000101134,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 108 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,205.99,308.985,-8.5,pendiente,Granada,2025-09-03,0.0816,,,,
109,2026-05-10,1000100416,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 162 días de media. Último pedido hace 187 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,198.56,297.84,-25.0,pendiente,Toledo,2025-06-25,0.0484,,,,
110,2026-05-10,42933,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 98 días de media. Último pedido hace 130 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-31.5,pendiente,Girona,2025-08-21,0.0196,,,,
111,2026-05-10,41509,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 77 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,198.56,297.84,-48.3,pendiente,Cuenca,2025-09-03,0.034,,,,
112,2026-05-10,37980,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 216 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,198.56,297.84,-154.0,pendiente,Madrid,2025-05-27,0.0,,,,
113,2026-05-10,1000072976,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 136 días de media. Último pedido hace 200 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-64.0,pendiente,Sevilla,2025-06-12,0.0175,,,,
114,2026-05-10,1000082143,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 83 días de media. Último pedido hace 189 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,198.56,297.84,-106.0,pendiente,Granada,2025-06-23,0.0054,,,,
115,2026-05-10,1000078347,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 128 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,198.56,297.84,-51.0,pendiente,Madrid,2025-07-03,0.0266,,,,
116,2026-05-10,32503,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 104 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,198.56,297.84,-13.5,pendiente,Girona,2025-09-02,0.0189,,,,
117,2026-05-10,29855,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 96 días de media. Último pedido hace 167 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,198.56,297.84,-71.0,pendiente,Murcia,2025-07-15,0.0035,,,,
118,2026-05-10,13953,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 63 días de media. Último pedido hace 91 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,198.56,297.84,-28.0,pendiente,Cáceres,2025-09-29,0.043,,,,
119,2026-05-10,4767,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 70 días de media. Último pedido hace 25 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,197.69,296.535,-7.7,pendiente,Madrid,2025-12-04,0.0317,,,,
120,2026-05-10,36653,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 79 días de media. Último pedido hace 108 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,197.62,296.43,-15.7,pendiente,Navarra,2025-09-12,0.0324,,,,
121,2026-05-10,1000075603,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 189 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,193.92,290.88,-140.8,pendiente,Huelva,2025-06-23,0.0101,,,,
122,2026-05-10,1000077826,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 111 días). Ratio captura actual: 54% del potencial.,160.41,288.738,,pendiente,Valencia,2025-07-21,,,,,
123,2026-05-10,21812,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 153 días de media. Último pedido hace 203 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,190.39,285.585,-50.0,pendiente,Madrid,2025-06-09,0.0309,,,,
124,2026-05-10,1000077018,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 115 días sin pedir (media: 91 días). Ratio captura actual: 53% del potencial.,158.01,284.418,,pendiente,Murcia,2025-09-05,,,,,
125,2026-05-10,18323,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.018). Tipo: reduccion_familias_activas. Lleva 108 días sin pedir (media: 228 días). Ratio: 43% del potencial.,125.51,282.3975,,pendiente,Castellón,2025-09-12,,,-0.0179036034097554,reduccion_familias_activas,
126,2026-05-10,41012,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 156 días de media. Último pedido hace 157 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,186.5,279.75,-1.0,pendiente,Córdoba,2025-07-25,0.0593,,,,
127,2026-05-10,1000101794,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 172 días sin pedir (media: 127 días). Ratio captura actual: 43% del potencial.,154.53,278.154,,pendiente,Valencia,2025-07-10,,,,,
128,2026-05-10,40582,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 161 días sin pedir (media: 102 días). Ratio captura actual: 37% del potencial.,154.24,277.632,,pendiente,Barcelona,2025-07-21,,,,,
129,2026-05-10,26261,Familia C2,A3,leal,Delegado,Fuga sostenida en Familia C2 (leal). Señales: CUSUM (-2760.03); slope 90d (-276.006). Ratio: 67% del potencial.,122.33,275.2425,,pendiente,Almería,2025-11-03,,-2760.0317,,,
130,2026-05-10,15557,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 128 días de media. Último pedido hace 215 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,183.13,274.695,-87.0,pendiente,Madrid,2025-05-28,0.0046,,,,
131,2026-05-10,37464,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 69 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,182.73,274.095,-49.7,pendiente,Valladolid,2025-09-01,0.002,,,,
132,2026-05-10,21691,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.040). Tipo: patron_anomalo_general. Lleva 18 días sin pedir (media: 48 días). Ratio: 30% del potencial.,121.47,273.3075,,pendiente,Albacete,2025-12-11,,,-0.0398896761950369,patron_anomalo_general,
133,2026-05-10,40890,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 47 días sin pedir (media: 32 días). Ratio captura actual: 42% del potencial.,151.76,273.168,,pendiente,Madrid,2025-11-12,,7299.743,,,
134,2026-05-10,1000070667,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 200 días sin pedir (media: 154 días). Ratio captura actual: 52% del potencial.,149.55,269.19,,pendiente,Ávila,2025-06-12,,,,,
135,2026-05-10,40866,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 129 días de media. Último pedido hace 103 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,178.98,268.47,-28.7,pendiente,Madrid,2025-09-17,0.0004,,,,
136,2026-05-10,21132,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-3376.08); slope 90d (-337.613). Ratio: 37% del potencial.,118.77,267.2325,,pendiente,Sta.Cruz Tenerife,2025-11-25,,-3376.082,,,
137,2026-05-10,1000082491,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 194 días sin pedir (media: 159 días). Ratio captura actual: 52% del potencial.,148.33,266.994,,pendiente,Barcelona,2025-06-18,,,,,
138,2026-05-10,42177,Familia T1,A4,leal,Delegado,Anomalía en Familia T1 (score: -0.046). Tipo: tendencia_negativa_sostenida. Lleva 0 días sin pedir (media: 26 días). Ratio: 71% del potencial.,116.95,263.1375,,pendiente,A Coruña,2025-12-29,,,-0.0455949461761493,tendencia_negativa_sostenida,
139,2026-05-10,3049,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 81 días de media. Último pedido hace 187 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,173.91,260.865,-140.4,pendiente,Madrid,2025-06-25,0.0,,,,
140,2026-05-10,23261,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 94 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,172.86,259.29,-23.5,pendiente,Castellón,2025-09-03,0.0001,,,,
141,2026-05-10,1000082784,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 147 días de media. Último pedido hace 186 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,172.6,258.9,-39.0,pendiente,Cantabria,2025-06-26,0.0398,,,,
142,2026-05-10,1000066398,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 167 días sin pedir (media: 116 días). Ratio captura actual: 41% del potencial.,143.44,258.192,,pendiente,A Coruña,2025-07-15,,,,,
143,2026-05-10,1000063828,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.008). Tipo: patron_anomalo_general. Lleva 35 días sin pedir (media: 128 días). Ratio: 50% del potencial.,114.62,257.895,,pendiente,Barcelona,2025-11-24,,,-0.0080621463537272,patron_anomalo_general,
144,2026-05-10,1000081623,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 62 días sin pedir (media: 50 días). Ratio captura actual: 51% del potencial.,142.34,256.212,,pendiente,Valencia,2025-10-28,,,,,
145,2026-05-10,1000101962,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 69 días de media. Último pedido hace 153 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,170.08,255.12,-84.0,pendiente,Madrid,2025-07-29,0.0,,,,
146,2026-05-10,30886,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 99 días de media. Último pedido hace 101 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 10%.,170.08,255.12,-2.0,pendiente,Valladolid,2025-09-19,0.0967,,,,
147,2026-05-10,1000101739,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 208 días sin pedir (media: 117 días). Ratio captura actual: 40% del potencial.,139.23,250.614,,pendiente,Huelva,2025-06-04,,,,,
148,2026-05-10,1000101237,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 62 días de media. Último pedido hace 196 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,166.26,249.39,-133.5,pendiente,Madrid,2025-06-16,0.0,,,,
149,2026-05-10,4414,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 186 días sin pedir (media: 91 días). Ratio captura actual: 50% del potencial.,137.89,248.202,,pendiente,Madrid,2025-06-26,,,,,
150,2026-05-10,1000100955,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 216 días sin pedir (media: 109 días). Ratio captura actual: 50% del potencial.,137.89,248.202,,pendiente,Valladolid,2025-05-27,,,,,
151,2026-05-10,37351,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 165 días sin pedir (media: 122 días). Ratio captura actual: 50% del potencial.,137.88,248.184,,pendiente,Lugo,2025-07-17,,,,,
152,2026-05-10,5554,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 1 días de media. Último pedido hace 95 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,159.55,239.325,-94.0,pendiente,Vizcaya,2025-09-25,0.0,,,,
153,2026-05-10,1000077018,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 91 días de media. Último pedido hace 115 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,158.01,237.015,-24.0,pendiente,Murcia,2025-09-05,0.0616,,,,
154,2026-05-10,1000065508,Familia T2,A4,promiscuo,Delegado,Anomalía en Familia T2 (score: -0.057). Tipo: patron_anomalo_general. Lleva 31 días sin pedir (media: 110 días). Ratio: 16% del potencial.,105.15,236.5875,,pendiente,León,2025-11-28,,,-0.0574246878145624,patron_anomalo_general,
155,2026-05-10,1000082601,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 100 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 12%.,156.89,235.335,-10.5,pendiente,Pontevedra,2025-09-09,0.1183,,,,
156,2026-05-10,1000076410,Familia C1,A3,leal,Delegado,Fuga sostenida en Familia C1 (leal). Señales: CUSUM (-2016.20); slope 90d (-201.651). Ratio: 35% del potencial.,104.03,234.0675,,pendiente,Navarra,2025-12-10,,-2016.1969,,,
157,2026-05-10,1000101706,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 108 días sin pedir (media: 75 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Alicante,2025-09-12,,,,,
158,2026-05-10,1000100656,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 189 días sin pedir (media: 158 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Alicante,2025-06-23,,,,,
159,2026-05-10,36486,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 55 días sin pedir (media: 48 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Barcelona,2025-11-04,,,,,
160,2026-05-10,33270,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 160 días sin pedir (media: 155 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Zaragoza,2025-07-22,,,,,
161,2026-05-10,31906,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 97 días sin pedir (media: 63 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Barcelona,2025-09-23,,,,,
162,2026-05-10,1000101918,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 73 días sin pedir (media: 44 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Madrid,2025-10-17,,,,,
163,2026-05-10,1000076744,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 87 días sin pedir (media: 84 días). Ratio captura actual: 39% del potencial.,129.45,233.01,,pendiente,Valencia,2025-10-03,,,,,
164,2026-05-10,1000101794,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 127 días de media. Último pedido hace 172 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,154.53,231.795,-45.0,pendiente,Valencia,2025-07-10,0.0326,,,,
165,2026-05-10,40582,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 102 días de media. Último pedido hace 161 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,154.24,231.36,-59.1,pendiente,Barcelona,2025-07-21,0.0114,,,,
166,2026-05-10,1000074517,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 91 días de media. Último pedido hace 122 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,153.25,229.875,-54.2,pendiente,Madrid,2025-08-29,0.0,,,,
167,2026-05-10,28915,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 223 días sin pedir (media: 119 días). Ratio captura actual: 48% del potencial.,127.07,228.726,,pendiente,Girona,2025-05-20,,,,,
168,2026-05-10,40890,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 32 días de media. Último pedido hace 47 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 9%.,151.76,227.64,-18.4,pendiente,Madrid,2025-11-12,0.0892,,,,
169,2026-05-10,1000076515,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 206 días sin pedir (media: 148 días). Ratio captura actual: 48% del potencial.,126.32,227.376,,pendiente,Barcelona,2025-06-06,,,,,
170,2026-05-10,1000100981,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 72 días de media. Último pedido hace 111 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,151.1,226.65,-39.3,pendiente,Valencia,2025-09-09,0.0177,,,,
