Id.Cliente,Familia,Categoria Productos,Potencial
2234,Bioseguridad,Categoria C2,879.2
2235,Anestesia,Categoria C1,2223.12
2235,Biomateriales,Categoria C2,7397.84
2235,Bioseguridad,Categoria C2,1086.44
2242,Anestesia,Categoria C1,4546.72
2242,Biomateriales,Categoria C2,7397.84
2242,Bioseguridad,Categoria C2,2223.12
2244,Anestesia,Categoria C1,1802.3600000000001
2244,Biomateriales,Categoria C2,0
2244,Bioseguridad,Categoria C2,879.2
2245,Anestesia,Categoria C1,3410.04
2245,Biomateriales,Categoria C2,0
2245,Bioseguridad,Categoria C2,1667.3400000000001
2246,Anestesia,Categoria C1,2223.12
2246,Biomateriales,Categoria C2,5548.38
2246,Bioseguridad,Categoria C2,1086.44
2275,Anestesia,Categoria C1,2223.12
2275,Biomateriales,Categoria C2,0
2275,Bioseguridad,Categoria C2,1086.44
2297,Anestesia,Categoria C1,1802.3600000000001
2297,Biomateriales,Categoria C2,0
2297,Bioseguridad,Categoria C2,879.2
2305,Anestesia,Categoria C1,2223.12
2305,Biomateriales,Categoria C2,0
2305,Bioseguridad,Categoria C2,1086.44
2307,Anestesia,Categoria C1,2223.12
2307,Biomateriales,Categoria C2,11096.76
2307,Bioseguridad,Categoria C2,1086.44
2309,Anestesia,Categoria C1,2223.12
2309,Biomateriales,Categoria C2,11096.76
2309,Bioseguridad,Categoria C2,1086.44
2335,Anestesia,Categoria C1,2223.12
2335,Biomateriales,Categoria C2,3698.92
2335,Bioseguridad,Categoria C2,1086.44
2345,Anestesia,Categoria C1,3410.04
2345,Biomateriales,Categoria C2,0
2345,Bioseguridad,Categoria C2,1667.3400000000001
2348,Anestesia,Categoria C1,3410.04
2348,Biomateriales,Categoria C2,9247.300000000001
2348,Bioseguridad,Categoria C2,1667.3400000000001
2353,Anestesia,Categoria C1,2223.12
2353,Biomateriales,Categoria C2,0
2353,Bioseguridad,Categoria C2,1086.44
2358,Anestesia,Categoria C1,2223.12
2358,Biomateriales,Categoria C2,9247.300000000001
2358,Bioseguridad,Categoria C2,1086.44
2363,Anestesia,Categoria C1,3410.04
2363,Biomateriales,Categoria C2,4625.22
2363,Bioseguridad,Categoria C2,1667.3400000000001
2370,Anestesia,Categoria C1,3410.04
2370,Biomateriales,Categoria C2,0
2370,Bioseguridad,Categoria C2,1667.3400000000001
2372,Anestesia,Categoria C1,1802.3600000000001
2372,Biomateriales,Categoria C2,0
2372,Bioseguridad,Categoria C2,879.2
2373,Anestesia,Categoria C1,3410.04
2373,Biomateriales,Categoria C2,7397.84
2373,Bioseguridad,Categoria C2,1667.3400000000001
2376,Anestesia,Categoria C1,2223.12
2376,Biomateriales,Categoria C2,5338
2376,Bioseguridad,Categoria C2,1086.44
2384,Anestesia,Categoria C1,2223.12
2384,Biomateriales,Categoria C2,0
2384,Bioseguridad,Categoria C2,1086.44
2387,Anestesia,Categoria C1,3410.04
2387,Biomateriales,Categoria C2,4625.22
2387,Bioseguridad,Categoria C2,1667.3400000000001
2391,Anestesia,Categoria C1,3410.04
2391,Biomateriales,Categoria C2,9247.300000000001
2391,Bioseguridad,Categoria C2,1667.3400000000001
2392,Anestesia,Categoria C1,2223.12
2392,Biomateriales,Categoria C2,4625.22
2392,Bioseguridad,Categoria C2,1086.44
2406,Anestesia,Categoria C1,3410.04
2406,Biomateriales,Categoria C2,4625.22
2406,Bioseguridad,Categoria C2,1667.3400000000001
2424,Anestesia,Categoria C1,2223.12
2424,Biomateriales,Categoria C2,0
2424,Bioseguridad,Categoria C2,1086.44
2426,Anestesia,Categoria C1,4546.72
2426,Biomateriales,Categoria C2,27741.9
2426,Bioseguridad,Categoria C2,2223.12
2427,Anestesia,Categoria C1,2223.12
2427,Biomateriales,Categoria C2,9247.300000000001
2427,Bioseguridad,Categoria C2,1086.44
2432,Anestesia,Categoria C1,1802.3600000000001
2432,Biomateriales,Categoria C2,0
2432,Bioseguridad,Categoria C2,879.2
2435,Anestesia,Categoria C1,5683.400000000001
2435,Biomateriales,Categoria C2,13872.52
2435,Bioseguridad,Categoria C2,2778.9
2437,Anestesia,Categoria C1,2223.12
2437,Biomateriales,Categoria C2,3698.92
2437,Bioseguridad,Categoria C2,1086.44
2439,Anestesia,Categoria C1,2223.12
2439,Biomateriales,Categoria C2,0
2439,Bioseguridad,Categoria C2,1086.44
2441,Anestesia,Categoria C1,2223.12
2441,Biomateriales,Categoria C2,9247.300000000001
2441,Bioseguridad,Categoria C2,1086.44
2442,Anestesia,Categoria C1,1802.3600000000001
2442,Biomateriales,Categoria C2,2669
2442,Bioseguridad,Categoria C2,879.2
2468,Anestesia,Categoria C1,2223.12
2468,Biomateriales,Categoria C2,23119.82
2468,Bioseguridad,Categoria C2,1086.44
2498,Anestesia,Categoria C1,3410.04
2498,Biomateriales,Categoria C2,8007
2498,Bioseguridad,Categoria C2,1667.3400000000001
2503,Anestesia,Categoria C1,3410.04
2503,Biomateriales,Categoria C2,11096.76
2503,Bioseguridad,Categoria C2,1667.3400000000001
2504,Anestesia,Categoria C1,1802.3600000000001
2504,Biomateriales,Categoria C2,0
2504,Bioseguridad,Categoria C2,879.2
2521,Anestesia,Categoria C1,2223.12
2521,Biomateriales,Categoria C2,5338
2521,Bioseguridad,Categoria C2,1086.44
2525,Anestesia,Categoria C1,2223.12
2525,Biomateriales,Categoria C2,5338
2525,Bioseguridad,Categoria C2,1086.44
2528,Anestesia,Categoria C1,3410.04
2528,Biomateriales,Categoria C2,8007
2528,Bioseguridad,Categoria C2,1667.3400000000001
2531,Anestesia,Categoria C1,2223.12
2531,Biomateriales,Categoria C2,5338
2531,Bioseguridad,Categoria C2,1086.44
2545,Anestesia,Categoria C1,2223.12
2545,Biomateriales,Categoria C2,5338
2545,Bioseguridad,Categoria C2,1086.44
2546,Anestesia,Categoria C1,2223.12
2546,Biomateriales,Categoria C2,7397.84
2546,Bioseguridad,Categoria C2,1086.44
2555,Anestesia,Categoria C1,2223.12
2555,Biomateriales,Categoria C2,9247.300000000001
2555,Bioseguridad,Categoria C2,1086.44
2562,Anestesia,Categoria C1,2223.12
2562,Biomateriales,Categoria C2,5338
2562,Bioseguridad,Categoria C2,1086.44
2582,Anestesia,Categoria C1,1802.3600000000001
2582,Biomateriales,Categoria C2,3698.92
2582,Bioseguridad,Categoria C2,879.2
2587,Anestesia,Categoria C1,2223.12
2587,Biomateriales,Categoria C2,5338
2587,Bioseguridad,Categoria C2,1086.44
2595,Anestesia,Categoria C1,2223.12
2595,Biomateriales,Categoria C2,5338
2595,Bioseguridad,Categoria C2,1086.44
2604,Anestesia,Categoria C1,2223.12
2604,Biomateriales,Categoria C2,0
2604,Bioseguridad,Categoria C2,1086.44
2645,Anestesia,Categoria C1,2223.12
2645,Biomateriales,Categoria C2,5338
2645,Bioseguridad,Categoria C2,1086.44
2667,Anestesia,Categoria C1,2223.12
2667,Biomateriales,Categoria C2,12946.220000000001
2667,Bioseguridad,Categoria C2,1086.44
2668,Anestesia,Categoria C1,3410.04
2668,Biomateriales,Categoria C2,0
2668,Bioseguridad,Categoria C2,1667.3400000000001
2680,Anestesia,Categoria C1,2223.12
2680,Biomateriales,Categoria C2,7397.84
2680,Bioseguridad,Categoria C2,1086.44
2698,Anestesia,Categoria C1,2223.12
2698,Biomateriales,Categoria C2,4160.5
2698,Bioseguridad,Categoria C2,1086.44
2709,Anestesia,Categoria C1,2223.12
2709,Biomateriales,Categoria C2,5338
2709,Bioseguridad,Categoria C2,1086.44
2753,Anestesia,Categoria C1,2223.12
2753,Biomateriales,Categoria C2,12023.060000000001
2753,Bioseguridad,Categoria C2,1086.44
2759,Anestesia,Categoria C1,2223.12
2759,Biomateriales,Categoria C2,4625.22
2759,Bioseguridad,Categoria C2,1086.44
2771,Anestesia,Categoria C1,2223.12
2771,Biomateriales,Categoria C2,5338
2771,Bioseguridad,Categoria C2,1086.44
2784,Anestesia,Categoria C1,2223.12
2784,Biomateriales,Categoria C2,5338
2784,Bioseguridad,Categoria C2,1086.44
2785,Anestesia,Categoria C1,2223.12
2785,Biomateriales,Categoria C2,14795.68
2785,Bioseguridad,Categoria C2,1086.44
2788,Anestesia,Categoria C1,2223.12
2788,Biomateriales,Categoria C2,5338
2788,Bioseguridad,Categoria C2,1086.44
2802,Anestesia,Categoria C1,2223.12
2802,Biomateriales,Categoria C2,0
2802,Bioseguridad,Categoria C2,1086.44
2807,Anestesia,Categoria C1,2223.12
2807,Biomateriales,Categoria C2,5338
2807,Bioseguridad,Categoria C2,1086.44
2811,Anestesia,Categoria C1,6820.08
2811,Biomateriales,Categoria C2,23119.82
2811,Bioseguridad,Categoria C2,3334.6800000000003
2813,Anestesia,Categoria C1,2223.12
2813,Biomateriales,Categoria C2,20344.06
2813,Bioseguridad,Categoria C2,1086.44
2821,Anestesia,Categoria C1,2223.12
2821,Biomateriales,Categoria C2,0
2821,Bioseguridad,Categoria C2,1086.44
2843,Anestesia,Categoria C1,2223.12
2843,Biomateriales,Categoria C2,16645.14
2843,Bioseguridad,Categoria C2,1086.44
2846,Anestesia,Categoria C1,2223.12
2846,Biomateriales,Categoria C2,12946.220000000001
2846,Bioseguridad,Categoria C2,1086.44
2858,Anestesia,Categoria C1,3410.04
2858,Biomateriales,Categoria C2,15721.980000000001
2858,Bioseguridad,Categoria C2,1667.3400000000001
2861,Anestesia,Categoria C1,2223.12
2861,Biomateriales,Categoria C2,12946.220000000001
2861,Bioseguridad,Categoria C2,1086.44
2873,Anestesia,Categoria C1,2223.12
2873,Biomateriales,Categoria C2,21270.36
2873,Bioseguridad,Categoria C2,1086.44
2879,Anestesia,Categoria C1,1802.3600000000001
2879,Biomateriales,Categoria C2,2669
2879,Bioseguridad,Categoria C2,879.2
2882,Anestesia,Categoria C1,1802.3600000000001
2882,Biomateriales,Categoria C2,0
2882,Bioseguridad,Categoria C2,879.2
2884,Anestesia,Categoria C1,2223.12
2884,Biomateriales,Categoria C2,5338
2884,Bioseguridad,Categoria C2,1086.44
2887,Anestesia,Categoria C1,4546.72
2887,Biomateriales,Categoria C2,11096.76
2887,Bioseguridad,Categoria C2,2223.12
2913,Anestesia,Categoria C1,2223.12
2913,Biomateriales,Categoria C2,5338
2913,Bioseguridad,Categoria C2,1086.44
2928,Anestesia,Categoria C1,3410.04
2928,Biomateriales,Categoria C2,0
2928,Bioseguridad,Categoria C2,1667.3400000000001
2931,Anestesia,Categoria C1,2223.12
2931,Biomateriales,Categoria C2,46236.5
2931,Bioseguridad,Categoria C2,1086.44
2946,Anestesia,Categoria C1,2223.12
2946,Biomateriales,Categoria C2,0
2946,Bioseguridad,Categoria C2,1086.44
2959,Anestesia,Categoria C1,2223.12
2959,Biomateriales,Categoria C2,7397.84
2959,Bioseguridad,Categoria C2,1086.44
2965,Anestesia,Categoria C1,1802.3600000000001
2965,Biomateriales,Categoria C2,11096.76
2965,Bioseguridad,Categoria C2,879.2
2973,Anestesia,Categoria C1,2223.12
2973,Biomateriales,Categoria C2,5338
2973,Bioseguridad,Categoria C2,1086.44
2975,Anestesia,Categoria C1,3410.04
2975,Biomateriales,Categoria C2,23119.82
2975,Bioseguridad,Categoria C2,1667.3400000000001
2991,Anestesia,Categoria C1,1802.3600000000001
2991,Biomateriales,Categoria C2,7397.84
2991,Bioseguridad,Categoria C2,879.2
2995,Anestesia,Categoria C1,2223.12
2995,Biomateriales,Categoria C2,5338
2995,Bioseguridad,Categoria C2,1086.44
3008,Anestesia,Categoria C1,2223.12
3008,Biomateriales,Categoria C2,23119.82
3008,Bioseguridad,Categoria C2,1086.44
3042,Anestesia,Categoria C1,2223.12
3042,Biomateriales,Categoria C2,5338
3042,Bioseguridad,Categoria C2,1086.44
3044,Anestesia,Categoria C1,3410.04
3044,Biomateriales,Categoria C2,8007
3044,Bioseguridad,Categoria C2,1667.3400000000001
3049,Anestesia,Categoria C1,4546.72
3049,Biomateriales,Categoria C2,10676
3049,Bioseguridad,Categoria C2,2223.12
3056,Anestesia,Categoria C1,1802.3600000000001
3056,Biomateriales,Categoria C2,0
3056,Bioseguridad,Categoria C2,879.2
3068,Anestesia,Categoria C1,2223.12
3068,Biomateriales,Categoria C2,4625.22
3068,Bioseguridad,Categoria C2,1086.44
3110,Anestesia,Categoria C1,2223.12
3110,Biomateriales,Categoria C2,5338
3110,Bioseguridad,Categoria C2,1086.44
3111,Anestesia,Categoria C1,2223.12
3111,Biomateriales,Categoria C2,5338
3111,Bioseguridad,Categoria C2,1086.44
3129,Anestesia,Categoria C1,2223.12
3129,Biomateriales,Categoria C2,5338
3129,Bioseguridad,Categoria C2,1086.44
3142,Anestesia,Categoria C1,2223.12
3142,Biomateriales,Categoria C2,5338
3142,Bioseguridad,Categoria C2,1086.44
3153,Anestesia,Categoria C1,2223.12
3153,Biomateriales,Categoria C2,5338
3153,Bioseguridad,Categoria C2,1086.44
3157,Anestesia,Categoria C1,2223.12
3157,Biomateriales,Categoria C2,0
3157,Bioseguridad,Categoria C2,1086.44
3158,Anestesia,Categoria C1,2223.12
3158,Biomateriales,Categoria C2,36989.200000000004
3158,Bioseguridad,Categoria C2,1086.44
3161,Anestesia,Categoria C1,1802.3600000000001
3161,Biomateriales,Categoria C2,0
3161,Bioseguridad,Categoria C2,879.2
3168,Anestesia,Categoria C1,2223.12
3168,Biomateriales,Categoria C2,0
3168,Bioseguridad,Categoria C2,1086.44
3178,Anestesia,Categoria C1,2223.12
3178,Biomateriales,Categoria C2,5338
3178,Bioseguridad,Categoria C2,1086.44
3180,Anestesia,Categoria C1,2223.12
3180,Biomateriales,Categoria C2,5338
3180,Bioseguridad,Categoria C2,1086.44
3182,Anestesia,Categoria C1,2223.12
3182,Biomateriales,Categoria C2,5338
3182,Bioseguridad,Categoria C2,1086.44
3210,Anestesia,Categoria C1,3410.04
3210,Biomateriales,Categoria C2,8007
3210,Bioseguridad,Categoria C2,1667.3400000000001
3215,Anestesia,Categoria C1,1802.3600000000001
3215,Biomateriales,Categoria C2,0
3215,Bioseguridad,Categoria C2,879.2
3217,Anestesia,Categoria C1,2223.12
3217,Biomateriales,Categoria C2,5338
3217,Bioseguridad,Categoria C2,1086.44
3218,Anestesia,Categoria C1,2223.12
3218,Biomateriales,Categoria C2,0
3218,Bioseguridad,Categoria C2,1086.44
3239,Anestesia,Categoria C1,2223.12
3239,Biomateriales,Categoria C2,5338
3239,Bioseguridad,Categoria C2,1086.44
3242,Anestesia,Categoria C1,2223.12
3242,Biomateriales,Categoria C2,0
3242,Bioseguridad,Categoria C2,1086.44
3253,Anestesia,Categoria C1,2223.12
3253,Biomateriales,Categoria C2,0
3253,Bioseguridad,Categoria C2,1086.44
3264,Anestesia,Categoria C1,2223.12
3264,Biomateriales,Categoria C2,0
3264,Bioseguridad,Categoria C2,1086.44
3300,Anestesia,Categoria C1,2223.12
3300,Biomateriales,Categoria C2,13872.52
3300,Bioseguridad,Categoria C2,1086.44
3327,Anestesia,Categoria C1,2223.12
3327,Biomateriales,Categoria C2,0
3327,Bioseguridad,Categoria C2,1086.44
3343,Anestesia,Categoria C1,2223.12
3343,Biomateriales,Categoria C2,0
3343,Bioseguridad,Categoria C2,1086.44
3346,Anestesia,Categoria C1,2223.12
3346,Biomateriales,Categoria C2,5338
3346,Bioseguridad,Categoria C2,1086.44
3358,Anestesia,Categoria C1,2223.12
3358,Biomateriales,Categoria C2,5338
3358,Bioseguridad,Categoria C2,1086.44
3374,Anestesia,Categoria C1,2223.12
3374,Biomateriales,Categoria C2,0
3374,Bioseguridad,Categoria C2,1086.44
3383,Anestesia,Categoria C1,2223.12
3383,Biomateriales,Categoria C2,12023.060000000001
3383,Bioseguridad,Categoria C2,1086.44
3386,Anestesia,Categoria C1,2223.12
3386,Biomateriales,Categoria C2,7859.42
3386,Bioseguridad,Categoria C2,1086.44
3418,Anestesia,Categoria C1,1802.3600000000001
3418,Biomateriales,Categoria C2,2775.76
3418,Bioseguridad,Categoria C2,879.2
3447,Anestesia,Categoria C1,1802.3600000000001
3447,Biomateriales,Categoria C2,2669
3447,Bioseguridad,Categoria C2,879.2
3478,Anestesia,Categoria C1,2223.12
3478,Biomateriales,Categoria C2,32367.120000000003
3478,Bioseguridad,Categoria C2,1086.44
3503,Anestesia,Categoria C1,2223.12
3503,Biomateriales,Categoria C2,55483.8
3503,Bioseguridad,Categoria C2,1086.44
3505,Anestesia,Categoria C1,2223.12
3505,Biomateriales,Categoria C2,5338
3505,Bioseguridad,Categoria C2,1086.44
3516,Anestesia,Categoria C1,2223.12
3516,Biomateriales,Categoria C2,5338
3516,Bioseguridad,Categoria C2,1086.44
3534,Anestesia,Categoria C1,2223.12
3534,Biomateriales,Categoria C2,0
3534,Bioseguridad,Categoria C2,1086.44
3545,Anestesia,Categoria C1,2223.12
3545,Biomateriales,Categoria C2,5338
3545,Bioseguridad,Categoria C2,1086.44
3560,Anestesia,Categoria C1,2223.12
3560,Biomateriales,Categoria C2,0
3560,Bioseguridad,Categoria C2,1086.44
3583,Anestesia,Categoria C1,1802.3600000000001
3583,Biomateriales,Categoria C2,0
3583,Bioseguridad,Categoria C2,879.2
3607,Anestesia,Categoria C1,2223.12
3607,Biomateriales,Categoria C2,5338
3607,Bioseguridad,Categoria C2,1086.44
3637,Anestesia,Categoria C1,2223.12
3637,Biomateriales,Categoria C2,12023.060000000001
3637,Bioseguridad,Categoria C2,1086.44
3682,Anestesia,Categoria C1,1802.3600000000001
3682,Biomateriales,Categoria C2,5548.38
3682,Bioseguridad,Categoria C2,879.2
3683,Anestesia,Categoria C1,3410.04
3683,Biomateriales,Categoria C2,5548.38
3683,Bioseguridad,Categoria C2,1667.3400000000001
3685,Anestesia,Categoria C1,2223.12
3685,Biomateriales,Categoria C2,11096.76
3685,Bioseguridad,Categoria C2,1086.44
3688,Anestesia,Categoria C1,2223.12
3688,Biomateriales,Categoria C2,13872.52
3688,Bioseguridad,Categoria C2,1086.44
3698,Anestesia,Categoria C1,2223.12
3698,Biomateriales,Categoria C2,7397.84
3698,Bioseguridad,Categoria C2,1086.44
3701,Anestesia,Categoria C1,2223.12
3701,Biomateriales,Categoria C2,11096.76
3701,Bioseguridad,Categoria C2,1086.44
3703,Anestesia,Categoria C1,2223.12
3703,Biomateriales,Categoria C2,0
3703,Bioseguridad,Categoria C2,1086.44
3709,Anestesia,Categoria C1,3410.04
3709,Biomateriales,Categoria C2,9247.300000000001
3709,Bioseguridad,Categoria C2,1667.3400000000001
3710,Anestesia,Categoria C1,2223.12
3710,Biomateriales,Categoria C2,9247.300000000001
3710,Bioseguridad,Categoria C2,1086.44
3722,Anestesia,Categoria C1,3410.04
3722,Biomateriales,Categoria C2,4625.22
3722,Bioseguridad,Categoria C2,1667.3400000000001
3723,Anestesia,Categoria C1,2223.12
3723,Biomateriales,Categoria C2,14795.68
3723,Bioseguridad,Categoria C2,1086.44
3728,Anestesia,Categoria C1,2223.12
3728,Biomateriales,Categoria C2,36989.200000000004
3728,Bioseguridad,Categoria C2,1086.44
3745,Anestesia,Categoria C1,2223.12
3745,Biomateriales,Categoria C2,9247.300000000001
3745,Bioseguridad,Categoria C2,1086.44
3749,Anestesia,Categoria C1,1802.3600000000001
3749,Biomateriales,Categoria C2,4625.22
3749,Bioseguridad,Categoria C2,879.2
3750,Anestesia,Categoria C1,1802.3600000000001
3750,Biomateriales,Categoria C2,4625.22
3750,Bioseguridad,Categoria C2,879.2
3754,Anestesia,Categoria C1,2223.12
3754,Biomateriales,Categoria C2,5548.38
3754,Bioseguridad,Categoria C2,1086.44
3756,Anestesia,Categoria C1,2223.12
3756,Biomateriales,Categoria C2,5548.38
3756,Bioseguridad,Categoria C2,1086.44
3760,Anestesia,Categoria C1,2223.12
3760,Biomateriales,Categoria C2,5548.38
3760,Bioseguridad,Categoria C2,1086.44
3776,Anestesia,Categoria C1,1802.3600000000001
3776,Biomateriales,Categoria C2,2775.76
3776,Bioseguridad,Categoria C2,879.2
3784,Anestesia,Categoria C1,2223.12
3784,Biomateriales,Categoria C2,5548.38
3784,Bioseguridad,Categoria C2,1086.44
3799,Anestesia,Categoria C1,3410.04
3799,Biomateriales,Categoria C2,6474.68
3799,Bioseguridad,Categoria C2,1667.3400000000001
3814,Anestesia,Categoria C1,2223.12
3814,Biomateriales,Categoria C2,9247.300000000001
3814,Bioseguridad,Categoria C2,1086.44
3837,Anestesia,Categoria C1,2223.12
3837,Biomateriales,Categoria C2,13872.52
3837,Bioseguridad,Categoria C2,1086.44
3894,Anestesia,Categoria C1,2223.12
3894,Biomateriales,Categoria C2,16645.14
3894,Bioseguridad,Categoria C2,1086.44
3919,Anestesia,Categoria C1,2223.12
3919,Biomateriales,Categoria C2,0
3919,Bioseguridad,Categoria C2,1086.44
3920,Anestesia,Categoria C1,2223.12
3920,Biomateriales,Categoria C2,0
3920,Bioseguridad,Categoria C2,1086.44
3928,Anestesia,Categoria C1,5683.400000000001
3928,Biomateriales,Categoria C2,73978.40000000001
3928,Bioseguridad,Categoria C2,2778.9
3930,Anestesia,Categoria C1,2223.12
3930,Biomateriales,Categoria C2,5338
3930,Bioseguridad,Categoria C2,1086.44
3933,Anestesia,Categoria C1,2223.12
3933,Biomateriales,Categoria C2,0
3933,Bioseguridad,Categoria C2,1086.44
3937,Anestesia,Categoria C1,2223.12
3937,Biomateriales,Categoria C2,5338
3937,Bioseguridad,Categoria C2,1086.44
4012,Anestesia,Categoria C1,2223.12
4012,Biomateriales,Categoria C2,2311.04
4012,Bioseguridad,Categoria C2,1086.44
4020,Anestesia,Categoria C1,3410.04
4020,Biomateriales,Categoria C2,9247.300000000001
4020,Bioseguridad,Categoria C2,1667.3400000000001
4045,Anestesia,Categoria C1,2223.12
4045,Biomateriales,Categoria C2,9247.300000000001
4045,Bioseguridad,Categoria C2,1086.44
4047,Anestesia,Categoria C1,1802.3600000000001
4047,Biomateriales,Categoria C2,0
4047,Bioseguridad,Categoria C2,879.2
4048,Anestesia,Categoria C1,3410.04
4048,Biomateriales,Categoria C2,7397.84
4048,Bioseguridad,Categoria C2,1667.3400000000001
4049,Anestesia,Categoria C1,2223.12
4049,Biomateriales,Categoria C2,5338
4049,Bioseguridad,Categoria C2,1086.44
4058,Anestesia,Categoria C1,2223.12
4058,Biomateriales,Categoria C2,8324.140000000001
4058,Bioseguridad,Categoria C2,1086.44
4063,Anestesia,Categoria C1,2223.12
4063,Biomateriales,Categoria C2,0
4063,Bioseguridad,Categoria C2,1086.44
4075,Anestesia,Categoria C1,1802.3600000000001
